Date,ID,Fatigue,Soreness,Desire to Train,Irritability,Sleep hours,Sleep Quality,Monitoring Score,Monitoring Z-Score
6/14/2018,RE,2,2,3,4,7.75,3,14,-0.64
6/14/2018,RE,2,2,3,4,,3,,
6/14/2018,TS,4,7,4,4,7.75,4,23,-0.14
6/14/2018,AN,5,6,4,6,7.25,5,26,1.54
6/14/2018,ID,3,4,4,4,7.5,3,18,0.5
6/14/2018,NL,4,3,4,4,8.5,4,19,-0.36
6/14/2018,TM,2,4,3,3,7.25,3,15,-2.11
6/14/2018,TN,3,3,3,4,10,4,17,-0.46
6/14/2018,IP,4,4,4,4,8.25,7,23,1.63
6/14/2018,NE,3,4,4,4,7.25,5,20,0.87
6/14/2018,LH,2,2,3,4,10.5,4,15,-0.16
6/13/2018,TS,3,4,4,4,7,4,19,-1.11
6/13/2018,HO,4,3,4,4,9,4,19,0.46
6/13/2018,ID,3,3,4,4,9.25,4,18,0.5
6/13/2018,CL,2,3,2,3,10,2,12,-1.09
6/13/2018,TN,2,3,2,4,10,4,15,-1.59
6/13/2018,MW,3,4,4,4,8,4,19,-0.06
6/13/2018,AN,5,7,3,7,8.5,6,28,2
6/13/2018,NA,5,4,4,4,7.75,5,22,0.7
6/13/2018,NR,3,3,3,3,9.5,4,16,-0.67
6/13/2018,RE,3,2,2,3,10.5,3,13,-0.93
6/13/2018,RE,3,2,2,3,,3,,
6/13/2018,LH,2,2,2,4,9,4,14,-0.54
6/12/2018,HO,3,2,4,4,10,4,17,-0.58
6/12/2018,CL,2,2,1,2,7,4,11,-1.38
6/12/2018,MW,5,4,4,4,9.5,4,21,1.14
6/12/2018,NR,2,3,3,2,11.5,4,14,-1.56
6/12/2018,NR,2,3,3,2,,4,,
6/12/2018,AN,6,7,4,7,12.75,7,31,2.71
6/12/2018,TM,2,3,3,4,5.75,2,14,-2.58
6/12/2018,NA,4,3,4,4,7.75,4,19,-0.15
6/12/2018,RE,2,3,4,4,7.25,4,17,0.24
6/12/2018,RE,2,3,4,4,,4,,
6/12/2018,NL,4,3,4,4,9.5,4,19,-0.36
6/12/2018,ID,2,2,3,4,8.75,3,14,-0.92
6/12/2018,AA,4,4,4,4,9,4,20,0.4
6/12/2018,TN,2,2,2,4,10,3,13,-2.73
6/12/2018,LH,1,2,1,4,7,3,11,-1.68
6/11/2018,NA,2,2,2,3,4.25,3,12,-2.15
6/11/2018,CL,2,1,1,2,4,2,8,-2.22
6/11/2018,MW,3,4,4,4,7.75,4,19,-0.05
6/11/2018,AN,3,4,4,4,6,1,16,-0.73
6/11/2018,HO,2,1,3,4,7.5,2,12,-3.18
6/11/2018,AA,4,4,4,4,9,4,20,0.4
6/11/2018,NR,2,2,3,3,5.25,2,12,-2.47
6/11/2018,NR,2,2,3,3,,2,,
6/11/2018,ID,3,3,3,3,8.25,2,14,-0.93
6/11/2018,NL,4,4,4,4,9.25,4,20,0.37
6/11/2018,NA,2,2,3,3,4.25,2,12,-2.18
6/11/2018,TN,1,2,2,4,4.5,3,12,-3.34
6/11/2018,LH,2,2,3,3,3.5,3,13,-0.93
6/11/2018,CL,1,1,1,1,4,2,6,-2.81
6/11/2018,RE,1,1,1,4,4.25,4,11,-1.51
6/11/2018,RE,1,1,1,4,,4,,
6/10/2018,TS,3,4,7,4,8.75,7,25,0.34
6/10/2018,NE,1,2,4,4,7,1,12,-1.78
6/10/2018,AN,4,4,3,3,9,4,18,-0.27
6/10/2018,NA,4,1,5,4,9.75,4,18,-0.46
6/10/2018,HO,3,2,4,4,9,4,17,-0.6
6/10/2018,RE,4,1,7,5,9,3,20,1.12
6/10/2018,RE,4,1,7,5,,3,,
6/10/2018,LH,2,2,4,4,7.5,3,15,-0.17
6/10/2018,TN,3,2,4,4,6.5,3,16,-1.08
6/10/2018,NR,2,2,4,4,8,3,15,-1.14
6/10/2018,NR,2,2,4,4,,3,,
6/10/2018,IP,3,3,4,3,8.25,4,17,-0.66
6/9/2018,TM,4,4,6,4,7.5,4,22,1.02
6/9/2018,NA,3,1,5,4,9,2,15,-1.33
6/9/2018,TS,4,2,4,4,8.75,7,21,-0.63
6/9/2018,LH,3,2,4,4,8,3,16,0.21
6/9/2018,RE,3,2,5,4,7.5,3,17,0.24
6/9/2018,NE,2,3,4,4,7,1,14,-1.13
6/9/2018,HO,3,2,4,4,8.5,4,17,-0.6
6/9/2018,CL,3,3,3,4,8.75,4,17,0.28
6/9/2018,AN,4,4,7,5,8.5,5,25,1.35
6/9/2018,NR,3,2,4,4,9.25,2,15,-1.15
6/9/2018,IP,3,2,5,3,9.5,3,16,-1.05
6/9/2018,TN,3,3,4,4,8.5,4,18,0.08
6/8/2018,NA,3,4,5,4,9,3,19,-0.18
6/8/2018,AN,5,6,7,5,8,3,26,1.59
6/8/2018,RE,4,5,6,4,9.75,3,22,1.7
6/8/2018,NE,3,4,4,2,6,1,14,-1.13
6/8/2018,LH,3,3,4,4,9.75,4,18,0.96
6/8/2018,TM,5,5,6,4,10.5,4,24,1.94
6/8/2018,NR,3,3,4,4,9.5,3,17,-0.25
6/8/2018,TS,3,5,4,4,7.25,4,20,-0.87
6/8/2018,TN,4,4,4,4,11,4,20,1.24
6/8/2018,HO,4,4,5,4,9,3,20,0.98
6/8/2018,IP,2,4,4,3,10.25,2,15,-1.43
6/8/2018,CL,5,4,2,4,10,5,20,1.13
6/8/2018,NL,3,3,4,4,9.5,4,18,-1.08
6/7/2018,NE,2,4,4,1,7,1,12,-1.8
6/7/2018,NA,4,5,4,4,7.75,3,20,0.11
6/7/2018,TM,4,4,5,5,12,6,24,1.96
6/7/2018,TM,4,4,5,5,,6,,
6/7/2018,IP,4,3,4,2,9,2,15,-1.44
6/7/2018,TS,5,5,4,4,11.25,7,25,0.34
6/7/2018,LH,3,3,4,4,9,3,17,0.59
6/7/2018,TN,4,3,4,4,11,4,19,0.66
6/7/2018,NR,3,3,4,4,8.5,4,18,0.2
6/7/2018,RE,3,5,5,5,9,3,21,1.42
6/7/2018,HO,4,4,4,4,9.25,4,20,0.98
6/7/2018,AN,5,5,5,5,9.25,5,25,1.36
6/7/2018,MW,4,2,4,4,7.75,4,18,-0.65
6/7/2018,AA,4,3,3,4,8,4,18,-0.69
6/7/2018,CL,4,5,3,3,9,4,19,0.85
6/7/2018,NL,4,3,4,4,9.25,4,19,-0.36
6/7/2018,ID,1,2,3,1,5.25,1,8,-3.07
6/6/2018,TM,4,4,5,4,7.5,2,19,-0.33
6/6/2018,TM,4,4,5,4,,2,,
6/6/2018,TS,4,4,5,6,8.25,3,22,-0.39
6/6/2018,RE,3,4,4,4,10.25,2,17,0.25
6/6/2018,MW,4,3,4,4,8.5,4,19,-0.06
6/6/2018,AN,4,4,4,4,9.5,3,19,-0.03
6/6/2018,LH,3,3,3,4,5.5,3,16,0.21
6/6/2018,HO,4,4,4,4,10,4,20,0.98
6/6/2018,NA,3,5,4,4,7,5,21,0.4
6/6/2018,NR,3,3,4,4,9.75,3,17,-0.25
6/6/2018,NE,4,4,4,4,9.75,3,19,0.52
6/6/2018,CL,5,4,4,5,9.5,6,24,2.27
6/6/2018,NL,3,2,4,4,9.75,4,17,-1.81
6/6/2018,ID,1,2,4,4,7.5,1,12,-1.68
6/6/2018,IP,3,3,4,4,9.5,2,16,-1.07
6/6/2018,TN,3,3,4,4,8,3,17,-0.5
6/5/2018,MW,3,4,3,3,8.75,5,18,-0.65
6/5/2018,ID,3,3,4,4,8.5,3,17,0.12
6/5/2018,TS,5,4,4,4,10.25,4,21,-0.63
6/5/2018,AN,4,4,4,4,9.5,4,20,0.21
6/5/2018,TM,3,4,4,4,7.5,2,17,-1.25
6/5/2018,TM,3,4,4,4,,2,,
6/5/2018,NA,4,4,4,4,10,5,21,0.4
6/5/2018,NE,3,4,4,4,7.75,1,16,-0.48
6/5/2018,AA,4,4,4,4,8,4,20,0.4
6/5/2018,NL,4,3,4,4,10,4,19,-0.37
6/5/2018,LH,3,3,4,4,10,4,18,0.97
6/5/2018,NR,3,3,4,4,10.25,4,18,0.2
6/5/2018,IP,4,4,4,4,10.5,3,19,0.08
6/5/2018,HO,3,4,4,4,8.5,3,18,-0.07
6/5/2018,RE,2,4,5,4,9.75,3,18,0.55
6/5/2018,CL,5,4,3,4,8.75,3,19,0.87
6/5/2018,TN,3,4,4,4,11,3,18,0.08
6/4/2018,ID,3,4,3,3,8.75,3,16,-0.24
6/4/2018,HO,2,3,4,4,5,1,14,-2.17
6/4/2018,LH,2,3,3,2,4,2,12,-1.3
6/4/2018,NA,3,3,3,3,3.5,2,14,-1.61
6/4/2018,MW,2,4,4,3,7.5,1,14,-3.04
6/4/2018,AA,4,4,4,4,8,4,20,0.4
6/4/2018,CL,1,2,1,3,3,1,8,-2.28
6/4/2018,NR,3,3,4,4,6,1,15,-1.15
6/4/2018,RE,1,4,3,3,5,2,13,-0.92
6/4/2018,TN,4,4,3,4,1.5,1,16,-1.08
6/3/2018,HO,3,3,4,4,7.5,3,17,-0.6
6/3/2018,CL,2,4,2,4,7,3,15,-0.28
6/3/2018,ID,3,3,4,4,10,3,17,0.12
6/3/2018,LH,2,4,4,4,6,4,18,0.97
6/3/2018,TM,4,4,4,3,4.75,4,19,-0.34
6/3/2018,TM,4,4,4,3,,4,,
6/3/2018,NR,4,4,4,4,7,4,20,1.09
6/3/2018,NA,3,4,4,4,6.75,4,19,-0.18
6/3/2018,AN,4,4,4,4,6.25,4,20,0.21
6/3/2018,RE,1,4,2,3,6,3,13,-0.92
6/3/2018,TN,4,3,4,4,7.5,4,19,0.66
6/2/2018,HO,4,2,4,4,10.5,4,18,-0.08
6/2/2018,NE,4,4,4,4,8.25,4,20,0.85
6/2/2018,NA,4,2,4,4,10.25,4,18,-0.47
6/2/2018,CL,4,4,4,4,9.75,4,20,1.15
6/2/2018,RE,2,3,3,4,9,2,14,-0.63
6/2/2018,ID,1,1,4,4,8,3,13,-1.32
6/2/2018,TN,3,3,3,4,8,4,17,-0.5
6/2/2018,NL,4,2,4,4,9,4,18,-1.1
6/2/2018,LH,3,3,3,4,7.5,4,17,0.59
6/2/2018,NR,4,4,4,4,9.5,4,20,1.1
6/1/2018,CL,3,3,2,4,8.75,4,16,0.01
6/1/2018,TM,4,4,4,4,7,4,20,0.12
6/1/2018,AN,4,4,4,4,10.25,5,21,0.44
6/1/2018,HO,4,2,4,4,9,4,18,-0.08
6/1/2018,NA,3,2,3,3,9.25,3,14,-1.62
6/1/2018,RE,3,3,4,4,8,3,17,0.25
6/1/2018,NE,2,4,4,3,6,1,14,-1.14
6/1/2018,ID,2,1,4,4,8.5,2,13,-1.33
6/1/2018,AA,4,3,4,4,8,4,19,-0.15
6/1/2018,IP,3,3,5,4,9.5,5,20,0.47
6/1/2018,LH,3,3,4,3,9,4,17,0.59
6/1/2018,MW,2,3,4,3,8,4,16,-1.9
6/1/2018,NR,4,3,4,4,9,4,19,0.65
6/1/2018,NL,4,2,4,4,9,4,18,-1.11
6/1/2018,TN,3,3,3,4,8,4,17,-0.5
5/31/2018,CL,3,4,2,4,8,4,17,0.29
5/31/2018,NE,4,4,4,4,8.25,3,19,0.52
5/31/2018,HO,3,3,4,4,8.5,3,17,-0.6
5/31/2018,LH,4,4,4,4,8.5,4,20,1.73
5/31/2018,NA,3,3,4,4,7.5,4,18,-0.47
5/31/2018,IP,2,4,4,3,9,4,17,-0.68
5/31/2018,NR,3,4,4,3,9,4,18,0.21
5/31/2018,MW,3,3,3,3,7.75,4,16,-1.91
5/31/2018,ID,3,3,4,4,8.25,3,17,0.11
5/31/2018,TS,4,4,4,5,7.75,7,24,0.09
5/31/2018,RE,3,3,4,3,8.5,3,16,-0.05
5/31/2018,AN,2,4,4,4,4.75,5,19,-0.02
5/31/2018,TM,3,3,4,3,7,4,17,-1.26
5/31/2018,TM,3,3,4,3,,4,,
5/31/2018,TN,3,3,4,4,8.5,4,18,0.08
5/30/2018,NE,4,4,4,4,10,4,20,0.85
5/30/2018,CL,3,3,2,4,8.75,4,16,0.01
5/30/2018,HO,3,2,4,4,9,4,17,-0.6
5/30/2018,RE,3,3,4,3,10,3,16,-0.05
5/30/2018,MW,4,2,4,3,9,4,17,-1.32
5/30/2018,TS,5,5,5,6,9.5,7,28,1.05
5/30/2018,AN,4,4,4,4,6,4,20,0.21
5/30/2018,NA,4,2,4,4,9.5,5,19,-0.19
5/30/2018,TM,4,3,5,2,8.5,1,15,-2.18
5/30/2018,TM,4,3,5,2,,1,,
5/30/2018,IP,3,3,4,3,9.75,4,17,-0.69
5/30/2018,ID,3,3,4,4,9,3,17,0.11
5/30/2018,NR,3,3,4,4,9.5,4,18,0.21
5/30/2018,LH,3,3,4,4,8,4,18,0.98
5/30/2018,TN,3,3,3,4,8.5,4,17,-0.5
5/29/2018,CL,3,3,2,2,9.25,2,12,-1.14
5/29/2018,RE,3,3,3,3,9,1,13,-0.92
5/29/2018,TM,3,3,4,3,8.5,4,17,-1.28
5/29/2018,TM,3,3,4,3,,4,,
5/29/2018,TM,3,3,4,3,,4,,
5/29/2018,TS,5,4,5,6,9.75,7,27,0.82
5/29/2018,NE,3,4,4,4,8.25,2,17,-0.14
5/29/2018,NL,4,3,4,4,10,4,19,-0.38
5/29/2018,NA,4,3,4,3,9.25,3,17,-0.76
5/29/2018,NR,3,3,4,3,9,4,17,-0.24
5/29/2018,HO,3,3,4,4,9.5,4,18,-0.08
5/29/2018,ID,3,3,4,4,9.75,4,18,0.48
5/29/2018,IP,4,3,4,5,9.75,4,20,0.46
5/29/2018,AN,4,4,4,5,7,4,21,0.44
5/29/2018,LH,2,3,3,4,7.75,3,15,-0.15
5/29/2018,TN,3,3,4,4,7,4,18,0.07
5/28/2018,CL,2,3,2,4,9,4,15,-0.28
5/28/2018,TS,4,4,5,5,8.5,7,25,0.34
5/28/2018,NL,4,4,4,4,9.5,4,20,0.34
5/28/2018,AA,4,4,4,4,9,4,20,0.4
5/28/2018,AA,4,4,4,4,8,4,20,0.4
5/28/2018,LH,4,3,3,4,8.75,4,18,0.98
5/28/2018,ID,4,4,4,4,8.75,4,20,1.2
5/28/2018,AN,4,4,4,4,7,4,20,0.21
5/28/2018,NA,3,4,5,4,7.25,5,21,0.38
5/28/2018,NR,3,3,4,3,9,3,16,-0.69
5/28/2018,HO,4,4,4,4,8.5,3,19,0.44
5/28/2018,IP,5,4,5,4,9,4,22,1.23
5/28/2018,RE,3,3,2,3,9,3,14,-0.64
5/28/2018,NE,3,4,4,4,8.5,4,19,0.52
5/28/2018,MW,2,4,3,2,7,3,14,-3.17
5/28/2018,TM,4,4,4,4,7.25,4,20,0.1
5/28/2018,TN,3,3,4,4,7.5,4,18,0.08
5/27/2018,HO,4,3,4,4,9,4,19,0.44
5/27/2018,ID,3,3,4,4,9.25,4,18,0.48
5/27/2018,CL,2,2,3,6,9,4,17,0.29
5/27/2018,RE,2,3,2,4,10,3,14,-0.63
5/27/2018,NA,4,4,4,5,8.75,5,22,0.67
5/27/2018,NR,3,3,3,3,9.5,4,16,-0.69
5/27/2018,IP,4,3,4,4,10,4,19,0.09
5/27/2018,NE,4,4,4,4,8.5,4,20,0.85
5/27/2018,LH,2,3,2,4,9.5,3,14,-0.53
5/27/2018,TM,3,4,4,4,9.5,4,19,-0.36
5/27/2018,TM,3,4,4,4,,4,,
5/27/2018,TM,3,4,4,4,,4,,
5/27/2018,AN,3,2,3,4,10,4,16,-0.71
5/27/2018,TN,3,3,4,4,7.5,4,18,0.08
5/26/2018,HO,3,2,4,4,9.75,4,17,-0.6
5/26/2018,TN,3,3,3,4,8.5,4,17,-0.5
5/26/2018,CL,2,3,1,5,9,2,13,-0.85
5/26/2018,ID,3,4,4,4,9,3,18,0.48
5/26/2018,NA,2,1,3,3,9.25,4,13,-1.91
5/26/2018,RE,1,2,1,3,10.25,3,10,-1.8
5/26/2018,LH,2,2,3,4,9,3,14,-0.53
5/26/2018,NE,3,2,4,4,8.5,4,17,-0.14
5/26/2018,NR,2,2,4,4,11,4,16,-0.69
5/26/2018,TM,2,3,3,3,9,3,14,-2.67
5/26/2018,TM,2,3,3,3,,3,,
5/26/2018,AA,4,4,4,4,8.5,4,20,0.4
5/26/2018,AN,2,2,2,2,9,4,12,-1.63
5/25/2018,CL,2,2,1,4,8.25,4,13,-0.86
5/25/2018,TN,3,3,4,4,8,4,18,0.07
5/25/2018,HO,3,2,4,4,8.75,4,17,-0.6
5/25/2018,TS,4,4,4,4,8.25,7,23,-0.14
5/25/2018,RE,2,2,1,1,9,3,9,-2.1
5/25/2018,NE,3,3,4,4,8.5,4,18,0.19
5/25/2018,NA,1,1,3,3,8.25,3,11,-2.5
5/25/2018,NR,3,3,4,3,8.5,4,17,-0.25
5/25/2018,IP,3,3,4,4,9.25,4,18,-0.3
5/25/2018,AN,2,2,3,2,10,3,12,-1.64
5/25/2018,LH,2,2,3,3,8,3,13,-0.91
5/25/2018,TM,2,3,3,3,7.75,4,15,-2.26
5/25/2018,TM,2,3,3,3,,4,,
5/24/2018,CL,1,3,1,4,8.5,3,12,-1.14
5/24/2018,HO,3,2,4,4,8.75,4,17,-0.6
5/24/2018,AN,3,3,4,1,8.5,4,15,-0.96
5/24/2018,TM,2,3,4,3,7.25,4,16,-1.81
5/24/2018,TM,2,3,4,3,,4,,
5/24/2018,TS,5,4,6,5,8,7,27,0.82
5/24/2018,NE,4,3,4,4,8,3,18,0.19
5/24/2018,MW,3,3,4,4,8,4,18,-0.74
5/24/2018,RE,2,2,1,1,9,3,9,-2.12
5/24/2018,ID,3,2,4,4,9,4,17,0.12
5/24/2018,IP,3,3,4,4,9,4,18,-0.3
5/24/2018,NR,3,3,4,4,9,4,18,0.2
5/24/2018,NA,2,2,3,4,8,2,13,-1.95
5/24/2018,LH,1,2,2,2,6.5,1,8,-2.8
5/24/2018,TN,3,3,3,4,7.5,4,17,-0.5
5/23/2018,CL,4,2,4,4,9,5,19,0.85
5/23/2018,TN,3,3,3,4,7.5,4,17,-0.5
5/23/2018,IP,2,2,4,3,9.75,4,15,-1.44
5/23/2018,HO,3,2,4,4,10.5,4,17,-0.6
5/23/2018,TS,5,3,5,5,9,7,25,0.34
5/23/2018,NE,3,3,4,3,8.25,3,16,-0.47
5/23/2018,RE,2,1,2,2,10,3,10,-1.85
5/23/2018,NL,4,3,4,4,10,4,19,-0.38
5/23/2018,NA,2,1,3,4,10.25,5,15,-1.38
5/23/2018,TM,4,2,4,3,8.75,4,17,-1.36
5/23/2018,TM,4,2,4,3,,4,,
5/23/2018,NR,3,3,4,4,9,4,18,0.2
5/23/2018,ID,3,1,4,4,9,4,16,-0.23
5/23/2018,LH,2,1,3,4,9,4,14,-0.55
5/23/2018,AN,4,3,4,4,6,4,19,-0.04
5/22/2018,CL,3,3,3,5,8.5,4,18,0.57
5/22/2018,NA,2,3,4,4,8.75,3,16,-1.1
5/22/2018,NE,4,4,4,4,8.5,4,20,0.85
5/22/2018,TM,4,4,4,2,7.25,4,18,-0.89
5/22/2018,TM,4,4,4,2,,4,,
5/22/2018,TS,5,5,5,6,9.75,7,28,1.06
5/22/2018,AA,4,4,4,4,8.5,4,20,0.4
5/22/2018,HO,4,2,4,4,8.5,2,16,-1.13
5/22/2018,AN,4,3,4,4,9.5,5,20,0.19
5/22/2018,LH,3,2,3,4,9.75,4,16,0.21
5/22/2018,RE,3,2,3,3,8.75,3,14,-0.68
5/22/2018,ID,2,2,4,4,8.75,3,15,-0.59
5/22/2018,NR,4,3,4,4,9,4,19,0.64
5/22/2018,MW,3,3,4,4,8.5,4,18,-0.75
5/22/2018,IP,3,3,4,4,9.5,4,18,-0.3
5/22/2018,TN,3,3,3,4,6.5,4,17,-0.5
5/21/2018,HO,4,4,4,4,8.75,4,20,0.95
5/21/2018,TN,4,4,3,4,8,4,19,0.64
5/21/2018,CL,2,3,1,3,8.25,4,13,-0.86
5/21/2018,LH,2,3,2,4,8.25,4,15,-0.17
5/21/2018,TS,5,6,6,5,8.25,7,29,1.3
5/21/2018,ID,2,4,4,4,4.5,3,17,0.12
5/21/2018,NL,4,4,4,4,9,4,20,0.34
5/21/2018,NA,5,5,4,4,8.5,6,24,1.24
5/21/2018,RE,3,4,4,4,7.75,4,19,0.8
5/21/2018,NE,4,4,4,4,6.5,1,17,-0.13
5/21/2018,MW,3,5,4,4,7.5,4,20,0.51
5/21/2018,IP,3,4,4,3,9,4,18,-0.31
5/21/2018,AN,4,5,4,4,9,3,20,0.19
5/21/2018,NR,4,4,3,3,8.25,4,18,0.2
5/21/2018,TM,4,4,4,4,7.25,4,20,0.06
5/21/2018,TM,4,4,4,4,,4,,
5/21/2018,AA,4,5,4,4,8.5,4,21,0.94
5/20/2018,CL,2,3,1,5,7.75,3,14,-0.57
5/20/2018,ID,3,4,4,4,8.5,3,18,0.48
5/20/2018,NA,4,5,4,4,9,6,23,0.96
5/20/2018,RE,3,3,3,4,10,3,16,-0.08
5/20/2018,TM,5,4,4,5,7.25,4,22,1.01
5/20/2018,TM,5,4,4,5,,4,,
5/20/2018,HO,4,4,4,4,9,4,20,0.96
5/20/2018,TN,4,4,3,4,8,4,19,0.64
5/20/2018,NR,4,4,3,4,10,4,19,0.64
5/20/2018,AA,4,4,4,4,10,4,20,0.41
5/20/2018,LH,2,3,1,4,6.75,1,11,-1.69
5/19/2018,RE,3,3,3,3,10,3,15,-0.37
5/19/2018,CL,3,4,4,6,8.5,4,21,1.42
5/19/2018,NA,3,3,4,4,11,5,19,-0.21
5/19/2018,HO,4,3,4,4,10,4,19,0.44
5/19/2018,NR,4,4,4,4,10,4,20,1.08
5/19/2018,TN,3,3,3,4,8,4,17,-0.49
5/19/2018,LH,3,3,1,3,9.5,3,13,-0.94
5/19/2018,AA,4,4,4,4,10,4,20,0.41
5/18/2018,HO,4,4,4,4,10.25,4,20,0.96
5/18/2018,CL,3,1,2,4,8.5,3,13,-0.86
5/18/2018,NA,4,3,4,4,9,4,19,-0.21
5/18/2018,LH,3,3,2,3,8.75,3,14,-0.56
5/18/2018,RE,5,4,4,5,9.5,5,23,1.98
5/18/2018,RE,5,4,4,5,,5,,
5/18/2018,ID,3,4,4,4,8.25,4,19,0.84
5/18/2018,ID,3,4,4,4,,4,,
5/18/2018,NR,4,4,3,4,9,4,19,0.65
5/18/2018,TN,4,3,3,4,8,4,18,0.07
5/18/2018,AA,4,4,4,4,9,4,20,0.41
5/17/2018,MW,4,3,4,4,9,4,19,-0.12
5/17/2018,TN,3,3,3,4,9,4,17,-0.49
5/17/2018,RE,4,3,2,4,10,4,17,0.22
5/17/2018,RE,4,3,2,4,,4,,
5/17/2018,NR,3,3,3,3,10,4,16,-0.67
5/17/2018,ID,4,3,4,4,9,3,18,0.48
5/17/2018,ID,4,3,4,4,,3,,
5/17/2018,LH,3,3,3,3,8.75,3,15,-0.18
5/17/2018,NE,4,4,4,4,9.5,4,20,0.85
5/17/2018,NA,3,3,4,4,9.75,2,16,-1.09
5/17/2018,CL,1,2,1,5,9,3,12,-1.14
5/17/2018,HO,3,3,4,4,8.75,3,17,-0.6
5/17/2018,AA,4,4,4,4,9,4,20,0.41
5/16/2018,HO,3,2,4,4,9.5,4,17,-0.6
5/16/2018,TM,3,4,3,4,8.25,4,18,-0.88
5/16/2018,RE,3,3,3,4,10,5,18,0.52
5/16/2018,RE,3,3,3,4,,5,,
5/16/2018,ID,3,3,4,4,7.5,3,17,0.13
5/16/2018,ID,3,3,4,4,,3,,
5/16/2018,NR,3,3,3,3,10,4,16,-0.68
5/16/2018,NA,4,3,4,3,9.25,4,18,-0.51
5/16/2018,TN,4,4,3,4,9.5,4,19,0.63
5/16/2018,CL,1,2,1,2,8.25,3,9,-2
5/16/2018,AA,4,4,4,4,8.5,4,20,0.41
5/15/2018,HO,2,1,4,4,9.5,3,14,-2.16
5/15/2018,ID,3,3,4,4,8,2,16,-0.23
5/15/2018,ID,3,3,4,4,,2,,
5/15/2018,LH,2,2,2,3,10,2,11,-1.7
5/15/2018,CL,2,2,1,3,9,4,12,-1.16
5/15/2018,RE,2,2,1,4,11,5,14,-0.67
5/15/2018,RE,2,2,1,4,,5,,
5/15/2018,MW,5,4,4,4,10,5,22,1.75
5/15/2018,NE,3,3,4,4,9,4,18,0.2
5/15/2018,NA,2,1,3,2,10.75,3,11,-2.55
5/15/2018,TN,3,4,3,4,6.5,4,18,0.07
5/15/2018,NR,2,2,2,4,9.5,3,13,-2
5/15/2018,NL,4,4,4,4,8.75,4,20,0.34
5/15/2018,AN,3,2,2,4,5,4,15,-0.96
5/15/2018,AN,3,2,2,4,,4,,
5/14/2018,LH,1,1,3,3,5.75,2,10,-2.09
5/14/2018,NA,3,2,4,4,7.75,3,16,-1.12
5/14/2018,RE,2,1,1,4,7.5,4,12,-1.26
5/14/2018,HO,4,1,3,4,8.25,4,16,-1.13
5/14/2018,HO,4,1,3,4,,4,,
5/14/2018,HO,4,1,3,4,,4,,
5/14/2018,NR,1,1,1,3,9.25,3,9,-3.78
5/14/2018,NR,1,1,1,3,,3,,
5/14/2018,ID,2,3,4,4,7.5,1,14,-0.94
5/14/2018,ID,2,3,4,4,,1,,
5/14/2018,TN,3,4,3,4,8,4,18,0.07
5/14/2018,CL,1,1,1,5,6.5,1,9,-2.03
5/13/2018,MW,4,4,4,4,8.5,4,20,0.52
5/13/2018,TS,4,3,6,5,8.25,7,25,0.36
5/13/2018,TM,4,5,5,4,7.25,2,20,0.06
5/13/2018,TM,4,5,5,4,,2,,
5/13/2018,NA,2,2,5,4,8.5,3,16,-1.12
5/13/2018,RE,3,1,4,4,9,2,14,-0.67
5/13/2018,AA,4,3,4,4,8.5,4,19,-0.12
5/13/2018,AN,2,1,4,3,9,3,13,-1.42
5/13/2018,LH,2,3,7,4,8.5,3,19,1.34
5/13/2018,ID,3,3,4,4,8.25,2,16,-0.23
5/13/2018,ID,3,3,4,4,,2,,
5/13/2018,HO,4,2,5,4,8.25,3,18,-0.09
5/13/2018,TN,3,3,3,4,7,4,17,-0.49
5/13/2018,NR,3,3,4,4,8.5,2,16,-0.72
5/13/2018,NE,2,2,5,4,6.5,1,14,-1.11
5/13/2018,CL,4,3,4,4,8,3,18,0.55
5/12/2018,MW,4,4,4,4,8.5,4,20,0.52
5/12/2018,NE,4,5,5,4,8.75,2,20,0.85
5/12/2018,TS,6,6,6,5,8.25,7,30,1.55
5/12/2018,LH,3,3,7,4,8.5,3,20,1.73
5/12/2018,ID,3,4,4,4,8.75,3,18,0.48
5/12/2018,AA,4,4,4,4,8.5,4,20,0.41
5/12/2018,AN,4,4,5,5,8.5,4,22,0.64
5/12/2018,HO,4,4,5,4,8.75,4,21,1.47
5/12/2018,RE,4,5,6,4,8.5,4,23,1.99
5/12/2018,NR,4,4,5,4,9.5,2,19,0.64
5/12/2018,CL,4,4,5,4,8.75,4,21,1.41
5/12/2018,TM,4,5,5,4,8.25,4,22,1.01
5/12/2018,NA,4,4,5,4,9,4,21,0.35
5/12/2018,TN,3,3,3,4,7,4,17,-0.49
5/11/2018,MW,4,3,4,4,8.25,4,19,-0.11
5/11/2018,TN,3,2,4,4,7,4,17,-0.49
5/11/2018,NL,4,4,4,4,9.75,4,20,0.34
5/11/2018,NE,4,4,4,4,8.75,3,19,0.52
5/11/2018,IP,3,2,3,3,9.25,4,15,-1.44
5/11/2018,ID,3,4,4,4,9,3,18,0.48
5/11/2018,NA,4,4,5,4,9,4,21,0.35
5/11/2018,TM,4,5,6,4,8.5,4,23,1.49
5/11/2018,NR,4,4,5,4,9.5,4,21,1.54
5/11/2018,CL,3,3,3,4,8.75,3,16,-0.02
5/11/2018,HO,4,4,4,4,9,4,20,0.96
5/11/2018,AA,4,4,4,4,7,2,18,-0.65
5/11/2018,RE,3,4,5,4,8.5,4,20,1.11
